,activity,location,npoints,start_time,end_time,start_lat,start_lon,length,mean_snow_depth_m,mean_ice_thickness_m,mean_pond_depth_m
140,20200903_PS122-5_60-163,ARIEL,71,2020-09-03 04:42:38,2020-09-03 04:49:16,88.55177,119.42316,246.9467913959803,0.024601267605633796,1.8668108048289735,0.0
141,20200903_PS122-5_60-164,special,1065,2020-09-03 09:31:21,2020-09-03 11:28:50,88.58537,120.05738,2398.017016223213,0.015296450704225346,1.0950553682092552,0.0723242910798122
142,20200907_PS122-5_61-110,albedoK,228,2020-09-07 10:29:53,2020-09-07 10:45:25,88.69471,111.82086,483.4227832561276,0.02793671052631578,1.5505298308270674,0.0
143,20200907_PS122-5_61-110,ARIEL,175,2020-09-07 10:00:50,2020-09-07 10:09:26,88.69808,111.8651,254.8350364533404,0.024889257142857134,2.0727401306122446,0.0
144,20200907_PS122-5_61-110,kuka,235,2020-09-07 09:29:23,2020-09-07 09:44:31,88.69961,111.85283,279.1977638139916,0.03168331914893616,1.3503666504559266,0.0
145,20200909_PS122-5_61-111,special,1027,2020-09-09 09:20:21,2020-09-09 10:57:59,88.72449,112.12427,2076.614814192788,0.07741254138266795,1.4930569536792317,0.0
146,20200910_PS122-5_61-216,albedoK,348,2020-09-10 05:15:34,2020-09-10 05:50:05,88.71102,107.55335,532.2866062113409,0.047639827586206884,1.2799467077175695,0.0
147,20200910_PS122-5_61-216,ARIEL,312,2020-09-10 04:37:22,2020-09-10 05:02:14,88.71183,107.6152,287.9229434356817,0.04339067307692307,1.8660966895604394,0.0
148,20200910_PS122-5_61-216,kuka,253,2020-09-10 06:06:50,2020-09-10 06:24:25,88.71047,107.43391,250.267197755257,0.0724991699604743,1.3047648616600787,0.0
149,20200910_PS122-5_61-217,special,1071,2020-09-10 08:53:33,2020-09-10 10:40:37,88.70996,107.30966,2703.3216622542573,0.05071949579831932,0.8410561477924501,0.0
150,20200917_PS122-5_62-239,ARIEL,265,2020-09-17 04:31:20,2020-09-17 04:43:02,89.027217,108.12052,240.46887793983583,0.06878105660377358,2.059737002695418,0.0
151,20200917_PS122-5_62-241,kuka,225,2020-09-17 08:29:00,2020-09-17 08:42:06,89.016665,107.85158,221.5188831592252,0.08847048888888888,1.3264239873015873,0.0
152,20200918_PS122-5_62-242,ridge,11,2020-09-18 08:23:53,2020-09-18 08:34:10,89.069833,107.39678,118.90635982832022,0.0771690909090909,5.608056883116881,0.0
153,20200918_PS122-5_62-243,albedoK,276,2020-09-18 10:48:34,2020-09-18 11:08:49,89.073133,106.92781,492.3986286620411,0.0606338768115942,1.4798313405797097,0.0
154,20200919_PS122-5_62-244,special,416,2020-09-19 09:50:40,2020-09-19 10:24:34,89.14028,110.61197,444.3625709031938,0.09511911057692306,1.3637210679945053,0.0
